time,anomaly,anomaly_cleaned
2019-02-22 20:00:00,4.949M,4.949
2019-02-22 20:15:00,4.685M,4.685
2019-02-22 20:30:00,4.379M,4.379
2019-02-22 20:45:00,4.075M,4.075
2019-02-22 21:00:00,3.773M,3.773
2019-02-22 21:15:00,3.446M,3.446
2019-02-22 21:30:00,3.153M,3.153
2019-02-22 21:45:00,2.817M,2.817
2019-02-22 22:00:00,2.507M,2.507
2019-02-22 22:15:00,2.235M,2.235
2019-02-22 22:30:00,1.933M,1.933
2019-02-22 22:45:00,1.669M,1.669
2019-02-22 23:00:00,1.367M,1.367
2019-02-22 23:15:00,1.161M,1.161
2019-02-22 23:30:00,0.960M,0.96
2019-02-22 23:45:00,0.804M,0.804
2019-02-23 00:00:00,0.754M,0.754
2019-02-23 00:15:00,0.752M,0.752
2019-02-23 00:30:00,0.752M,0.752
2019-02-23 00:45:00,0.752M,0.752
2019-02-23 01:00:00,0.752M,0.752
2019-02-23 01:15:00,0.787M,0.787
2019-02-23 01:30:00,0.945M,0.945
2019-02-23 01:45:00,1.127M,1.127
2019-02-23 02:00:00,1.360M,1.36
2019-02-23 02:15:00,1.601M,1.601
2019-02-23 02:30:00,1.917M,1.917
2019-02-23 02:45:00,2.242M,2.242
2019-02-23 03:00:00,2.601M,2.601
2019-02-23 03:15:00,2.973M,2.973
2019-02-23 03:30:00,3.316M,3.316
2019-02-23 03:45:00,3.659M,3.659
2019-02-23 04:00:00,3.994M,3.994
2019-02-23 04:15:00,4.268M,4.268
2019-02-23 04:30:00,4.510M,4.51
2019-02-23 04:45:00,4.751M,4.751
2019-02-23 05:00:00,4.972M,4.972
2019-02-23 05:15:00,5.172M,5.172
2019-02-23 05:30:00,5.351M,5.351
2019-02-23 05:45:00,5.485M,5.485
2019-02-23 06:00:00,5.606M,5.606
2019-02-23 06:15:00,5.676M,5.676
2019-02-23 06:30:00,5.693M,5.693
2019-02-23 06:45:00,5.677M,5.677
2019-02-23 07:00:00,5.617M,5.617
2019-02-23 07:15:00,5.515M,5.515
2019-02-23 07:30:00,5.370M,5.37
2019-02-23 07:45:00,5.203M,5.203
2019-02-23 08:00:00,5.013M,5.013
2019-02-23 08:15:00,4.819M,4.819
2019-02-23 08:30:00,4.564M,4.564
2019-02-23 08:45:00,4.311M,4.311
2019-02-23 09:00:00,4.044M,4.044
2019-02-23 09:15:00,3.769M,3.769
2019-02-23 09:30:00,3.487M,3.487
2019-02-23 09:45:00,3.210M,3.21
2019-02-23 10:00:00,2.924M,2.924
2019-02-23 10:15:00,2.672M,2.672
2019-02-23 10:30:00,2.398M,2.398
2019-02-23 10:45:00,2.162M,2.162
2019-02-23 11:00:00,1.916M,1.916
2019-02-23 11:15:00,1.688M,1.688
2019-02-23 11:30:00,1.512M,1.512
2019-02-23 11:45:00,1.326M,1.326
2019-02-23 12:00:00,1.216M,1.216
2019-02-23 12:15:00,1.118M,1.118
2019-02-23 12:30:00,1.098M,1.098
2019-02-23 12:45:00,1.073M,1.073
2019-02-23 13:00:00,1.134M,1.134
2019-02-23 13:15:00,1.222M,1.222
2019-02-23 13:30:00,1.332M,1.332
2019-02-23 13:45:00,1.515M,1.515
2019-02-23 14:00:00,1.733M,1.733
2019-02-23 14:15:00,1.970M,1.97
2019-02-23 14:30:00,2.231M,2.231
2019-02-23 14:45:00,2.529M,2.529
2019-02-23 15:00:00,2.844M,2.844
2019-02-23 15:15:00,3.171M,3.171
2019-02-23 15:30:00,3.516M,3.516
2019-02-23 15:45:00,3.842M,3.842
2019-02-23 16:00:00,4.165M,4.165
2019-02-23 16:15:00,4.458M,4.458
2019-02-23 16:30:00,4.734M,4.734
2019-02-23 16:45:00,4.988M,4.988
2019-02-23 17:00:00,5.197M,5.197
2019-02-23 17:15:00,5.389M,5.389
2019-02-23 17:30:00,5.562M,5.562
2019-02-23 17:45:00,5.711M,5.711
2019-02-23 18:00:00,5.836M,5.836
2019-02-23 18:15:00,5.936M,5.936
2019-02-23 18:30:00,6.016M,6.016
2019-02-23 18:45:00,6.052M,6.052
2019-02-23 19:00:00,6.047M,6.047
2019-02-23 19:15:00,6.002M,6.002
2019-02-23 19:30:00,5.899M,5.899
2019-02-23 19:45:00,5.779M,5.779
2019-02-23 20:00:00,5.639M,5.639
2019-02-23 20:15:00,5.464M,5.464
2019-02-23 20:30:00,5.250M,5.25
2019-02-23 20:45:00,5.010M,5.01
2019-02-23 21:00:00,4.753M,4.753
2019-02-23 21:15:00,4.464M,4.464
2019-02-23 21:30:00,4.182M,4.182
2019-02-23 21:45:00,3.891M,3.891
2019-02-23 22:00:00,3.595M,3.595
2019-02-23 22:15:00,3.303M,3.303
2019-02-23 22:30:00,3.006M,3.006
2019-02-23 22:45:00,2.722M,2.722
2019-02-23 23:00:00,2.442M,2.442
2019-02-23 23:15:00,2.171M,2.171
2019-02-23 23:30:00,1.900M,1.9
2019-02-23 23:45:00,1.672M,1.672
2019-02-24 00:00:00,1.495M,1.495
2019-02-24 00:15:00,1.310M,1.31
2019-02-24 00:30:00,1.173M,1.173
2019-02-24 00:45:00,1.077M,1.077
2019-02-24 01:00:00,1.022M,1.022
2019-02-24 01:15:00,0.989M,0.989
2019-02-24 01:30:00,1.048M,1.048
2019-02-24 01:45:00,1.081M,1.081
2019-02-24 02:00:00,1.209M,1.209
2019-02-24 02:15:00,1.367M,1.367
2019-02-24 02:30:00,1.585M,1.585
2019-02-24 02:45:00,1.790M,1.79
2019-02-24 03:00:00,2.063M,2.063
2019-02-24 03:15:00,2.330M,2.33
2019-02-24 03:30:00,2.638M,2.638
2019-02-24 03:45:00,2.958M,2.958
2019-02-24 04:00:00,3.293M,3.293
2019-02-24 04:15:00,3.606M,3.606
2019-02-24 04:30:00,3.897M,3.897
2019-02-24 04:45:00,4.165M,4.165
2019-02-24 05:00:00,4.414M,4.414
2019-02-24 05:15:00,4.652M,4.652
2019-02-24 05:30:00,4.861M,4.861
2019-02-24 05:45:00,5.055M,5.055
2019-02-24 06:00:00,5.234M,5.234
2019-02-24 06:15:00,5.390M,5.39
2019-02-24 06:30:00,5.519M,5.519
2019-02-24 06:45:00,5.620M,5.62
2019-02-24 07:00:00,5.685M,5.685
2019-02-24 07:15:00,5.710M,5.71
2019-02-24 07:30:00,5.679M,5.679
2019-02-24 07:45:00,5.630M,5.63
2019-02-24 08:00:00,5.524M,5.524
2019-02-24 08:15:00,5.391M,5.391
2019-02-24 08:30:00,5.219M,5.219
2019-02-24 08:45:00,5.049M,5.049
2019-02-24 09:00:00,4.838M,4.838
2019-02-24 09:15:00,4.624M,4.624
2019-02-24 09:30:00,4.389M,4.389
2019-02-24 09:45:00,4.129M,4.129
2019-02-24 10:00:00,3.863M,3.863
2019-02-24 10:15:00,3.605M,3.605
2019-02-24 10:30:00,3.338M,3.338
2019-02-24 10:45:00,3.092M,3.092
2019-02-24 11:00:00,2.846M,2.846
2019-02-24 11:15:00,2.612M,2.612
2019-02-24 11:30:00,2.355M,2.355
2019-02-24 11:45:00,2.160M,2.16
2019-02-24 12:00:00,1.959M,1.959
2019-02-24 12:15:00,1.804M,1.804
2019-02-24 12:30:00,1.652M,1.652
2019-02-24 12:45:00,1.522M,1.522
2019-02-24 13:00:00,1.470M,1.47
2019-02-24 13:15:00,1.437M,1.437
2019-02-24 13:30:00,1.427M,1.427
2019-02-24 13:45:00,1.464M,1.464
2019-02-24 14:00:00,1.519M,1.519
2019-02-24 14:15:00,1.635M,1.635
2019-02-24 14:30:00,1.756M,1.756
2019-02-24 14:45:00,1.946M,1.946
2019-02-24 15:00:00,2.150M,2.15
2019-02-24 15:15:00,2.377M,2.377
2019-02-24 15:30:00,2.623M,2.623
2019-02-24 15:45:00,2.895M,2.895
2019-02-24 16:00:00,3.189M,3.189
2019-02-24 16:15:00,3.472M,3.472
2019-02-24 16:30:00,3.753M,3.753
2019-02-24 16:45:00,4.040M,4.04
2019-02-24 17:00:00,4.293M,4.293
2019-02-24 17:15:00,4.523M,4.523
2019-02-24 17:30:00,4.736M,4.736
2019-02-24 17:45:00,4.919M,4.919
2019-02-24 18:00:00,5.093M,5.093
2019-02-24 18:15:00,5.234M,5.234
2019-02-24 18:30:00,5.353M,5.353
2019-02-24 18:45:00,5.465M,5.465
2019-02-24 19:00:00,5.553M,5.553
2019-02-24 19:15:00,5.603M,5.603
2019-02-24 19:30:00,5.621M,5.621
2019-02-24 19:45:00,5.612M,5.612
2019-02-24 20:00:00,5.562M,5.562
2019-02-24 20:15:00,5.485M,5.485
2019-02-24 20:30:00,5.345M,5.345
2019-02-24 20:45:00,5.200M,5.2
2019-02-24 21:00:00,5.020M,5.02
2019-02-24 21:15:00,4.832M,4.832
2019-02-24 21:30:00,4.607M,4.607
2019-02-24 21:45:00,4.363M,4.363
2019-02-24 22:00:00,4.128M,4.128
2019-02-24 22:15:00,3.859M,3.859
2019-02-24 22:30:00,3.593M,3.593
2019-02-24 22:45:00,3.329M,3.329
2019-02-24 23:00:00,3.072M,3.072
2019-02-24 23:15:00,2.825M,2.825
2019-02-24 23:30:00,2.577M,2.577
2019-02-24 23:45:00,2.326M,2.326
2019-02-25 00:00:00,2.079M,2.079
2019-02-25 00:15:00,1.855M,1.855
2019-02-25 00:30:00,1.643M,1.643
2019-02-25 00:45:00,1.456M,1.456
2019-02-25 01:00:00,1.297M,1.297
2019-02-25 01:15:00,1.199M,1.199
2019-02-25 01:30:00,1.102M,1.102
2019-02-25 01:45:00,1.064M,1.064
2019-02-25 02:00:00,1.044M,1.044
2019-02-25 02:15:00,1.073M,1.073
2019-02-25 02:30:00,1.139M,1.139
2019-02-25 02:45:00,1.231M,1.231
2019-02-25 03:00:00,1.373M,1.373
2019-02-25 03:15:00,1.516M,1.516
2019-02-25 03:30:00,1.704M,1.704
2019-02-25 03:45:00,1.911M,1.911
2019-02-25 04:00:00,2.154M,2.154
2019-02-25 04:15:00,2.411M,2.411
2019-02-25 04:30:00,2.674M,2.674
2019-02-25 04:45:00,2.962M,2.962
2019-02-25 05:00:00,3.254M,3.254
2019-02-25 05:15:00,3.502M,3.502
2019-02-25 05:30:00,3.732M,3.732
2019-02-25 05:45:00,3.947M,3.947
2019-02-25 06:00:00,4.138M,4.138
2019-02-25 06:15:00,4.325M,4.325
2019-02-25 06:30:00,4.502M,4.502
2019-02-25 06:45:00,4.659M,4.659
2019-02-25 07:00:00,4.813M,4.813
2019-02-25 07:15:00,4.941M,4.941
2019-02-25 07:30:00,5.046M,5.046
2019-02-25 07:45:00,5.123M,5.123
2019-02-25 08:00:00,5.146M,5.146
2019-02-25 08:15:00,5.150M,5.15
2019-02-25 08:30:00,5.111M,5.111
2019-02-25 08:45:00,5.029M,5.029
2019-02-25 09:00:00,4.925M,4.925
2019-02-25 09:15:00,4.786M,4.786
2019-02-25 09:30:00,4.645M,4.645
2019-02-25 09:45:00,4.488M,4.488
2019-02-25 10:00:00,4.292M,4.292
2019-02-25 10:15:00,4.100M,4.1
2019-02-25 10:30:00,3.915M,3.915
2019-02-25 10:45:00,3.696M,3.696
2019-02-25 11:00:00,3.467M,3.467
2019-02-25 11:15:00,3.245M,3.245
2019-02-25 11:30:00,3.046M,3.046
2019-02-25 11:45:00,2.841M,2.841
2019-02-25 12:00:00,2.618M,2.618
2019-02-25 12:15:00,2.454M,2.454
2019-02-25 12:30:00,2.254M,2.254
2019-02-25 12:45:00,2.110M,2.11
2019-02-25 13:00:00,1.964M,1.964
2019-02-25 13:15:00,1.851M,1.851
2019-02-25 13:30:00,1.790M,1.79
2019-02-25 13:45:00,1.703M,1.703
2019-02-25 14:00:00,1.700M,1.7
2019-02-25 14:15:00,1.666M,1.666
2019-02-25 14:30:00,1.748M,1.748
2019-02-25 14:45:00,1.767M,1.767
2019-02-25 15:00:00,1.900M,1.9
2019-02-25 15:15:00,1.994M,1.994
2019-02-25 15:30:00,2.191M,2.191
2019-02-25 15:45:00,2.355M,2.355
2019-02-25 16:00:00,2.543M,2.543
2019-02-25 16:15:00,2.776M,2.776
2019-02-25 16:30:00,2.985M,2.985
2019-02-25 16:45:00,3.214M,3.214
2019-02-25 17:00:00,3.472M,3.472
2019-02-25 17:15:00,3.713M,3.713
2019-02-25 17:30:00,3.935M,3.935
2019-02-25 17:45:00,4.156M,4.156
2019-02-25 18:00:00,4.340M,4.34
2019-02-25 18:15:00,4.504M,4.504
2019-02-25 18:30:00,4.658M,4.658
2019-02-25 18:45:00,4.789M,4.789
2019-02-25 19:00:00,4.932M,4.932
2019-02-25 19:15:00,5.010M,5.01
2019-02-25 19:30:00,5.123M,5.123
2019-02-25 19:45:00,5.201M,5.201
2019-02-25 20:00:00,5.258M,5.258
2019-02-25 20:15:00,5.282M,5.282
2019-02-25 20:30:00,5.291M,5.291
2019-02-25 20:45:00,5.281M,5.281
2019-02-25 21:00:00,5.216M,5.216
2019-02-25 21:15:00,5.110M,5.11
2019-02-25 21:30:00,5.009M,5.009
2019-02-25 21:45:00,4.865M,4.865
2019-02-25 22:00:00,4.707M,4.707
2019-02-25 22:15:00,4.534M,4.534
2019-02-25 22:30:00,4.348M,4.348
2019-02-25 22:45:00,4.140M,4.14
2019-02-25 23:00:00,3.933M,3.933
2019-02-25 23:15:00,3.731M,3.731
2019-02-25 23:30:00,3.488M,3.488
2019-02-25 23:45:00,3.275M,3.275
2019-02-26 00:00:00,3.063M,3.063
2019-02-26 00:15:00,2.861M,2.861
2019-02-26 00:30:00,2.639M,2.639
2019-02-26 00:45:00,2.435M,2.435
2019-02-26 01:00:00,2.262M,2.262
2019-02-26 01:15:00,2.075M,2.075
2019-02-26 01:30:00,1.935M,1.935
2019-02-26 01:45:00,1.804M,1.804
2019-02-26 02:00:00,1.716M,1.716
2019-02-26 02:15:00,1.658M,1.658
2019-02-26 02:30:00,1.627M,1.627
2019-02-26 02:45:00,1.626M,1.626
2019-02-26 03:00:00,1.641M,1.641
2019-02-26 03:15:00,1.708M,1.708
2019-02-26 03:30:00,1.759M,1.759
2019-02-26 03:45:00,1.901M,1.901
2019-02-26 04:00:00,2.026M,2.026
2019-02-26 04:15:00,2.189M,2.189
2019-02-26 04:30:00,2.351M,2.351
2019-02-26 04:45:00,2.531M,2.531
2019-02-26 05:00:00,2.722M,2.722
2019-02-26 05:15:00,2.952M,2.952
2019-02-26 05:30:00,3.152M,3.152
2019-02-26 05:45:00,3.359M,3.359
2019-02-26 06:00:00,3.567M,3.567
2019-02-26 06:15:00,3.750M,3.75
2019-02-26 06:30:00,3.924M,3.924
2019-02-26 06:45:00,4.096M,4.096
2019-02-26 07:00:00,4.247M,4.247
2019-02-26 07:15:00,4.405M,4.405
2019-02-26 07:30:00,4.541M,4.541
2019-02-26 07:45:00,4.681M,4.681
2019-02-26 08:00:00,4.796M,4.796
2019-02-26 08:15:00,4.883M,4.883
2019-02-26 08:30:00,4.959M,4.959
2019-02-26 08:45:00,4.981M,4.981
2019-02-26 09:00:00,4.984M,4.984
2019-02-26 09:15:00,4.964M,4.964
2019-02-26 09:30:00,4.906M,4.906
2019-02-26 09:45:00,4.826M,4.826
2019-02-26 10:00:00,4.732M,4.732
2019-02-26 10:15:00,4.583M,4.583
2019-02-26 10:30:00,4.455M,4.455
2019-02-26 10:45:00,4.299M,4.299
2019-02-26 11:00:00,4.153M,4.153
2019-02-26 11:15:00,3.993M,3.993
2019-02-26 11:30:00,3.827M,3.827
2019-02-26 11:45:00,3.645M,3.645
2019-02-26 12:00:00,3.467M,3.467
2019-02-26 12:15:00,3.311M,3.311
2019-02-26 12:30:00,3.146M,3.146
2019-02-26 12:45:00,2.970M,2.97
2019-02-26 13:00:00,2.815M,2.815
2019-02-26 13:15:00,2.668M,2.668
2019-02-26 13:30:00,2.525M,2.525
2019-02-26 13:45:00,2.432M,2.432
2019-02-26 14:00:00,2.333M,2.333
2019-02-26 14:15:00,2.262M,2.262
2019-02-26 14:30:00,2.208M,2.208
2019-02-26 14:45:00,2.184M,2.184
2019-02-26 15:00:00,2.174M,2.174
2019-02-26 15:15:00,2.179M,2.179
2019-02-26 15:30:00,2.235M,2.235
2019-02-26 15:45:00,2.277M,2.277
2019-02-26 16:00:00,2.349M,2.349
2019-02-26 16:15:00,2.491M,2.491
2019-02-26 16:30:00,2.614M,2.614
2019-02-26 16:45:00,2.729M,2.729
2019-02-26 17:00:00,2.910M,2.91
2019-02-26 17:15:00,3.059M,3.059
2019-02-26 17:30:00,3.232M,3.232
2019-02-26 17:45:00,3.410M,3.41
2019-02-26 18:00:00,3.599M,3.599
2019-02-26 18:15:00,3.773M,3.773
2019-02-26 18:30:00,3.944M,3.944
2019-02-26 18:45:00,4.104M,4.104
2019-02-26 19:00:00,4.259M,4.259
2019-02-26 19:15:00,4.376M,4.376
2019-02-26 19:30:00,4.486M,4.486
2019-02-26 19:45:00,4.595M,4.595
2019-02-26 20:00:00,4.699M,4.699
2019-02-26 20:15:00,4.787M,4.787
2019-02-26 20:30:00,4.862M,4.862
2019-02-26 20:45:00,4.914M,4.914
2019-02-26 21:00:00,4.958M,4.958
2019-02-26 21:15:00,4.973M,4.973
2019-02-26 21:30:00,4.963M,4.963
2019-02-26 21:45:00,4.928M,4.928
2019-02-26 22:00:00,4.863M,4.863
2019-02-26 22:15:00,4.772M,4.772
2019-02-26 22:30:00,4.686M,4.686
2019-02-26 22:45:00,4.560M,4.56
2019-02-26 23:00:00,4.428M,4.428
2019-02-26 23:15:00,4.273M,4.273
2019-02-26 23:30:00,4.130M,4.13
2019-02-26 23:45:00,3.972M,3.972
2019-02-27 00:00:00,3.802M,3.802
2019-02-27 00:15:00,3.646M,3.646
2019-02-27 00:30:00,3.451M,3.451
2019-02-27 00:45:00,3.299M,3.299
2019-02-27 01:00:00,3.132M,3.132
2019-02-27 01:15:00,2.959M,2.959
2019-02-27 01:30:00,2.796M,2.796
2019-02-27 01:45:00,2.641M,2.641
2019-02-27 02:00:00,2.509M,2.509
2019-02-27 02:15:00,2.380M,2.38
2019-02-27 02:30:00,2.274M,2.274
2019-02-27 02:45:00,2.213M,2.213
2019-02-27 03:00:00,2.117M,2.117
2019-02-27 03:15:00,2.101M,2.101
2019-02-27 03:30:00,2.072M,2.072
2019-02-27 03:45:00,2.059M,2.059
2019-02-27 04:00:00,2.097M,2.097
2019-02-27 04:15:00,2.132M,2.132
2019-02-27 04:30:00,2.206M,2.206
2019-02-27 04:45:00,2.284M,2.284
2019-02-27 05:00:00,2.369M,2.369
2019-02-27 05:15:00,2.483M,2.483
2019-02-27 05:30:00,2.600M,2.6
2019-02-27 05:45:00,2.746M,2.746
2019-02-27 06:00:00,2.883M,2.883
2019-02-27 06:15:00,3.040M,3.04
2019-02-27 06:30:00,3.201M,3.201
2019-02-27 06:45:00,3.364M,3.364
2019-02-27 07:00:00,3.521M,3.521
2019-02-27 07:15:00,3.637M,3.637
2019-02-27 07:30:00,3.775M,3.775
2019-02-27 07:45:00,3.893M,3.893
2019-02-27 08:00:00,4.029M,4.029
2019-02-27 08:15:00,4.134M,4.134
2019-02-27 08:30:00,4.265M,4.265
2019-02-27 08:45:00,4.376M,4.376
2019-02-27 09:00:00,4.468M,4.468
2019-02-27 09:15:00,4.549M,4.549
2019-02-27 09:30:00,4.612M,4.612
2019-02-27 09:45:00,4.626M,4.626
2019-02-27 10:00:00,4.635M,4.635
2019-02-27 10:15:00,4.614M,4.614
2019-02-27 10:30:00,4.571M,4.571
2019-02-27 10:45:00,4.506M,4.506
2019-02-27 11:00:00,4.421M,4.421
2019-02-27 11:15:00,4.335M,4.335
2019-02-27 11:30:00,4.232M,4.232
2019-02-27 11:45:00,4.110M,4.11
2019-02-27 12:00:00,3.996M,3.996
2019-02-27 12:15:00,3.869M,3.869
2019-02-27 12:30:00,3.721M,3.721
2019-02-27 12:45:00,3.588M,3.588
2019-02-27 13:00:00,3.457M,3.457
2019-02-27 13:15:00,3.320M,3.32
2019-02-27 13:30:00,3.183M,3.183
2019-02-27 13:45:00,3.046M,3.046
2019-02-27 14:00:00,2.927M,2.927
2019-02-27 14:15:00,2.813M,2.813
2019-02-27 14:30:00,2.710M,2.71
2019-02-27 14:45:00,2.626M,2.626
2019-02-27 15:00:00,2.552M,2.552
2019-02-27 15:15:00,2.494M,2.494
2019-02-27 15:30:00,2.454M,2.454
2019-02-27 15:45:00,2.433M,2.433
2019-02-27 16:00:00,2.403M,2.403
2019-02-27 16:15:00,2.401M,2.401
2019-02-27 16:30:00,2.435M,2.435
2019-02-27 16:45:00,2.485M,2.485
2019-02-27 17:00:00,2.552M,2.552
2019-02-27 17:15:00,2.626M,2.626
2019-02-27 17:30:00,2.717M,2.717
2019-02-27 17:45:00,2.821M,2.821
2019-02-27 18:00:00,2.939M,2.939
2019-02-27 18:15:00,3.048M,3.048
2019-02-27 18:30:00,3.183M,3.183
2019-02-27 18:45:00,3.339M,3.339
2019-02-27 19:00:00,3.468M,3.468
2019-02-27 19:15:00,3.590M,3.59
2019-02-27 19:30:00,3.733M,3.733
2019-02-27 19:45:00,3.865M,3.865
2019-02-27 20:00:00,3.986M,3.986
2019-02-27 20:15:00,4.104M,4.104
2019-02-27 20:30:00,4.222M,4.222
2019-02-27 20:45:00,4.322M,4.322
2019-02-27 21:00:00,4.438M,4.438
2019-02-27 21:15:00,4.531M,4.531
2019-02-27 21:30:00,4.604M,4.604
2019-02-27 21:45:00,4.669M,4.669
2019-02-27 22:00:00,4.716M,4.716
2019-02-27 22:15:00,4.756M,4.756
2019-02-27 22:30:00,4.776M,4.776
2019-02-27 22:45:00,4.764M,4.764
2019-02-27 23:00:00,4.727M,4.727
2019-02-27 23:15:00,4.695M,4.695
2019-02-27 23:30:00,4.638M,4.638
2019-02-27 23:45:00,4.564M,4.564
2019-02-28 00:00:00,4.481M,4.481
2019-02-28 00:15:00,4.384M,4.384
2019-02-28 00:30:00,4.266M,4.266
2019-02-28 00:45:00,4.157M,4.157
2019-02-28 01:00:00,4.019M,4.019
2019-02-28 01:15:00,3.895M,3.895
2019-02-28 01:30:00,3.751M,3.751
2019-02-28 01:45:00,3.613M,3.613
2019-02-28 02:00:00,3.476M,3.476
2019-02-28 02:15:00,3.344M,3.344
2019-02-28 02:30:00,3.220M,3.22
2019-02-28 02:45:00,3.082M,3.082
2019-02-28 03:00:00,2.971M,2.971
2019-02-28 03:15:00,2.863M,2.863
2019-02-28 03:30:00,2.773M,2.773
2019-02-28 03:45:00,2.696M,2.696
2019-02-28 04:00:00,2.628M,2.628
2019-02-28 04:15:00,2.581M,2.581
2019-02-28 04:30:00,2.551M,2.551
2019-02-28 04:45:00,2.521M,2.521
2019-02-28 05:00:00,2.525M,2.525
2019-02-28 05:15:00,2.525M,2.525
2019-02-28 05:30:00,2.555M,2.555
2019-02-28 05:45:00,2.606M,2.606
2019-02-28 06:00:00,2.657M,2.657
2019-02-28 06:15:00,2.730M,2.73
2019-02-28 06:30:00,2.809M,2.809
2019-02-28 06:45:00,2.901M,2.901
2019-02-28 07:00:00,3.008M,3.008
2019-02-28 07:15:00,3.126M,3.126
2019-02-28 07:30:00,3.245M,3.245
2019-02-28 07:45:00,3.352M,3.352
2019-02-28 08:00:00,3.481M,3.481
2019-02-28 08:15:00,3.588M,3.588
2019-02-28 08:30:00,3.715M,3.715
2019-02-28 08:45:00,3.835M,3.835
2019-02-28 09:00:00,3.952M,3.952
2019-02-28 09:15:00,4.094M,4.094
2019-02-28 09:30:00,4.185M,4.185
2019-02-28 09:45:00,4.303M,4.303
2019-02-28 10:00:00,4.398M,4.398
2019-02-28 10:15:00,4.461M,4.461
2019-02-28 10:30:00,4.529M,4.529
2019-02-28 10:45:00,4.568M,4.568
2019-02-28 11:00:00,4.579M,4.579
2019-02-28 11:15:00,4.578M,4.578
2019-02-28 11:30:00,4.548M,4.548
2019-02-28 11:45:00,4.522M,4.522
2019-02-28 12:00:00,4.490M,4.49
2019-02-28 12:15:00,4.418M,4.418
2019-02-28 12:30:00,4.338M,4.338
2019-02-28 12:45:00,4.246M,4.246
2019-02-28 13:00:00,4.168M,4.168
2019-02-28 13:15:00,4.058M,4.058
2019-02-28 13:30:00,3.964M,3.964
2019-02-28 13:45:00,3.836M,3.836
2019-02-28 14:00:00,3.719M,3.719
2019-02-28 14:15:00,3.601M,3.601
2019-02-28 14:30:00,3.490M,3.49
2019-02-28 14:45:00,3.363M,3.363
2019-02-28 15:00:00,3.235M,3.235
2019-02-28 15:15:00,3.140M,3.14
2019-02-28 15:30:00,3.047M,3.047
2019-02-28 15:45:00,2.953M,2.953
2019-02-28 16:00:00,2.866M,2.866
2019-02-28 16:15:00,2.795M,2.795
2019-02-28 16:30:00,2.723M,2.723
2019-02-28 16:45:00,2.671M,2.671
2019-02-28 17:00:00,2.622M,2.622
2019-02-28 17:15:00,2.592M,2.592
2019-02-28 17:30:00,2.596M,2.596
2019-02-28 17:45:00,2.596M,2.596
2019-02-28 18:00:00,2.603M,2.603
2019-02-28 18:15:00,2.645M,2.645
2019-02-28 18:30:00,2.698M,2.698
2019-02-28 18:45:00,2.726M,2.726
2019-02-28 19:00:00,2.791M,2.791
2019-02-28 19:15:00,2.855M,2.855
2019-02-28 19:30:00,2.966M,2.966
2019-02-28 19:45:00,3.068M,3.068
2019-02-28 20:00:00,3.179M,3.179
2019-02-28 20:15:00,3.297M,3.297
2019-02-28 20:30:00,3.420M,3.42
2019-02-28 20:45:00,3.510M,3.51
2019-02-28 21:00:00,3.655M,3.655
2019-02-28 21:15:00,3.765M,3.765
2019-02-28 21:30:00,3.887M,3.887
2019-02-28 21:45:00,4.001M,4.001
2019-02-28 22:00:00,4.125M,4.125
2019-02-28 22:15:00,4.228M,4.228
2019-02-28 22:30:00,4.326M,4.326
2019-02-28 22:45:00,4.419M,4.419
2019-02-28 23:00:00,4.488M,4.488
2019-02-28 23:15:00,4.520M,4.52
2019-02-28 23:30:00,4.583M,4.583
2019-02-28 23:45:00,4.589M,4.589
2019-03-01 00:00:00,4.580M,4.58
2019-03-01 00:15:00,4.560M,4.56
2019-03-01 00:30:00,4.536M,4.536
2019-03-01 00:45:00,4.501M,4.501
2019-03-01 01:00:00,4.431M,4.431
2019-03-01 01:15:00,4.375M,4.375
2019-03-01 01:30:00,4.277M,4.277
2019-03-01 01:45:00,4.192M,4.192
2019-03-01 02:00:00,4.097M,4.097
2019-03-01 02:15:00,3.991M,3.991
2019-03-01 02:30:00,3.859M,3.859
2019-03-01 02:45:00,3.754M,3.754
2019-03-01 03:00:00,3.637M,3.637
2019-03-01 03:15:00,3.514M,3.514
2019-03-01 03:30:00,3.394M,3.394
2019-03-01 03:45:00,3.276M,3.276
2019-03-01 04:00:00,3.147M,3.147
2019-03-01 04:15:00,3.052M,3.052
2019-03-01 04:30:00,2.933M,2.933
2019-03-01 04:45:00,2.833M,2.833
2019-03-01 05:00:00,2.728M,2.728
2019-03-01 05:15:00,2.670M,2.67
2019-03-01 05:30:00,2.611M,2.611
2019-03-01 05:45:00,2.580M,2.58
2019-03-01 06:00:00,2.560M,2.56
2019-03-01 06:15:00,2.545M,2.545
2019-03-01 06:30:00,2.545M,2.545
2019-03-01 06:45:00,2.540M,2.54
2019-03-01 07:00:00,2.588M,2.588
2019-03-01 07:15:00,2.640M,2.64
2019-03-01 07:30:00,2.704M,2.704
2019-03-01 07:45:00,2.788M,2.788
2019-03-01 08:00:00,2.876M,2.876
2019-03-01 08:15:00,2.987M,2.987
2019-03-01 08:30:00,3.093M,3.093
2019-03-01 08:45:00,3.217M,3.217
2019-03-01 09:00:00,3.338M,3.338
2019-03-01 09:15:00,3.443M,3.443
2019-03-01 09:30:00,3.572M,3.572
2019-03-01 09:45:00,3.709M,3.709
2019-03-01 10:00:00,3.835M,3.835
2019-03-01 10:15:00,3.959M,3.959
2019-03-01 10:30:00,4.077M,4.077
