future_steps,Time_Step,Predicted_Values,Actual_Values,Utide_Values,Bi_values
25,12-01 00:00,2.457857,2.445,2.692165368269716,2.4387498
25,12-01 00:15,2.5660229,2.559,2.798297318032438,2.5528288
25,12-01 00:30,2.6793976,2.676,2.902166067411676,2.6662958
25,12-01 00:45,2.7798674,2.792,3.001585369636261,2.7688491
25,12-01 01:00,2.872271,2.902,3.0939572626997784,2.8682973
25,12-01 01:15,2.9493272,3.004,3.1764792729842752,2.9550908
25,12-01 01:30,3.0233068,3.097,3.24636473087981,3.0333626
25,12-01 01:45,3.073204,3.1699999999999995,3.3010537818775,3.0949926
25,12-01 02:00,3.1144123,3.226,3.338396142624736,3.150991
25,12-01 02:15,3.136812,3.265,3.356791022332524,3.1823783
25,12-01 02:30,3.1454566,3.276,3.355274410648613,3.194198
25,12-01 02:45,3.1334603,3.257,3.333549041928523,3.1804016
25,12-01 03:00,3.1019318,3.214,3.2919578064683,3.154565
25,12-01 03:15,3.0458877,3.152,3.231407070151938,3.1002588
25,12-01 03:30,2.9712758,3.0760000000000005,3.153252035836401,3.023687
25,12-01 03:45,2.876276,2.974,3.0591612575574,2.9330225
25,12-01 04:00,2.7689917,2.855,2.950980799756508,2.8212185
25,12-01 04:15,2.6512418,2.722,2.830619398310391,2.689704
25,12-01 04:30,2.506715,2.581,2.699973469153262,2.5361462
25,12-01 04:45,2.3592653,2.434,2.5609047247204533,2.3870704
25,12-01 05:00,2.2064526,2.283,2.415274010317938,2.2247283
25,12-01 05:15,2.0534375,2.132,2.2650238932910565,2.0585725
25,12-01 05:30,1.9048655,1.973,2.112291534937029,1.8984919
25,12-01 05:45,1.7588694,1.816,1.959524694426989,1.7392523
25,12-01 06:00,1.6182759,1.666,1.8095692867233015,1.5900521
25,12-01 06:15,1.4218386,1.518,1.6656983113598944,1.3844978
25,12-01 06:30,1.3098817,1.381,1.5315595915452458,1.252963
25,12-01 06:45,1.2158929,1.259,1.4110326234116424,1.1394593
25,12-01 07:00,1.1362056,1.158,1.3080010511597178,1.0447444
25,12-01 07:15,1.0827905,1.085,1.2260639481024218,0.97594887
25,12-01 07:30,1.0528339,1.036,1.168222873610193,0.9316754
25,12-01 07:45,1.0394602,1.018,1.1365898681040043,0.914897
25,12-01 08:00,1.0404099,1.031,1.132162167764221,0.9189199
25,12-01 08:15,1.0850408,1.078,1.154701876250023,0.9531581
25,12-01 08:30,1.1416502,1.151,1.202744248219817,1.0102384
25,12-01 08:45,1.2250445,1.251,1.2737389602344804,1.0914266
25,12-01 09:00,1.3185956,1.369,1.3643081592525763,1.1863455
25,12-01 09:15,1.4250005,1.495,1.4705868794764645,1.2975482
25,12-01 09:30,1.5419171,1.62,1.588598765459203,1.4215299
25,12-01 09:45,1.6557162,1.749,1.7146152109802006,1.550894
25,12-01 10:00,1.7933526,1.876,1.8454496837973744,1.6877642
25,12-01 10:15,1.9279029,2.001,1.978650255000307,1.8249549
25,12-01 10:30,2.0542965,2.118,2.1125701043961995,1.9634703
25,12-01 10:45,2.1779702,2.231,2.246314836290413,2.0953882
25,12-01 11:00,2.300592,2.3410000000000006,2.379583467640132,2.2241943
25,12-01 11:15,2.4187324,2.452,2.5124341487911277,2.3448365
25,12-01 11:30,2.5431907,2.562,2.645013933340325,2.4700565
25,12-01 11:45,2.6606617,2.676,2.7772934698153287,2.5831218
25,12-01 12:00,2.76844,2.797,2.908842958426554,2.6919744
25,12-01 12:15,2.8663557,2.9239999999999995,3.038676491108079,2.7944229
25,12-01 12:30,2.9437728,3.055,3.1651800788180275,2.9576557
25,12-01 12:45,3.053044,3.184,3.2861265934290067,3.0560126
25,12-01 13:00,3.1566124,3.312,3.3987702478705617,3.1509562
25,12-01 13:15,3.2399714,3.423,3.500005315989547,3.228873
25,12-01 13:30,3.3092687,3.5270000000000006,3.586569108819347,3.2954693
25,12-01 13:45,3.3587239,3.614,3.6552674190025622,3.3466249
25,12-01 14:00,3.3962893,3.682,3.70320108127315,3.3874018
25,12-01 14:15,3.406344,3.724,3.7279742682945054,3.4015253
25,12-01 14:30,3.404408,3.737999999999999,3.727867885278355,3.408116
25,12-01 14:45,3.378804,3.721,3.7019646604041614,3.394167
25,12-01 15:00,3.335223,3.667,3.650216271642459,3.3570042
25,12-01 15:15,3.2687697,3.59,3.573447229100635,3.3000915
25,12-01 15:30,3.1847284,3.485,3.473295506902806,3.2270577
25,12-01 15:45,3.0783536,3.362,3.3520959862347137,3.1308966
25,12-01 16:00,2.953323,3.213,3.2127191738719976,3.0175583
25,12-01 16:15,2.8174927,3.052,3.058383593770353,2.8944716
25,12-01 16:30,2.666401,2.874000000000001,2.892464423295808,2.7494366
25,12-01 16:45,2.5102859,2.698,2.718322248002601,2.5956292
25,12-01 17:00,2.3389754,2.523,2.539173432982374,2.4249353
25,12-01 17:15,2.167365,2.352,2.358017174699189,2.2556448
25,12-01 17:30,1.9979452,2.178,2.1776245679532096,2.0816672
25,12-01 17:45,1.8294097,1.998,2.0005834996616403,1.9064388
25,12-01 18:00,1.6729335,1.825,1.8293818027959452,1.7421622
25,12-01 18:15,1.5215231,1.653,1.6665023834179524,1.5782282
25,12-01 18:30,1.3837137,1.494,1.5145000368198025,1.4326831
25,12-01 18:45,1.2417803,1.342,1.3760315203912974,1.2794905
25,12-01 19:00,1.1378306,1.211,1.2538184607873106,1.1556767
25,12-01 19:15,1.0548046,1.091,1.150535666676199,1.0590675
25,12-01 19:30,0.9898492,0.993,1.0686329718843794,0.9809555
25,12-01 19:45,0.9455144,0.915,1.0101139871863631,0.92218536
25,12-01 20:00,0.93260914,0.872,0.9763069008261048,0.8944193
25,12-01 20:15,0.93383974,0.853,0.9676680582062028,0.8894659
25,12-01 20:30,0.9473115,0.867,0.9836571122657544,0.9044039
25,12-01 20:45,0.99996024,0.909,1.022713000298478,0.9489369
25,12-01 21:00,1.0600752,0.975,1.082344401773605,1.012067
25,12-01 21:15,1.141573,1.065,1.1593295205962553,1.0906248
25,12-01 21:30,1.2294425,1.166,1.250001449861469,1.1791298
25,12-01 21:45,1.3197217,1.275,1.3505805944383258,1.2859824
25,12-01 22:00,1.4204437,1.393,1.4575074262102403,1.3970927
25,12-01 22:15,1.5138199,1.507,1.5677286968308053,1.5084071
25,12-01 22:30,1.625346,1.622,1.6788981831418264,1.630413
25,12-01 22:45,1.7284874,1.73,1.789467414467019,1.7492356
25,12-01 23:00,1.8288037,1.841,1.898659827915927,1.8627251
25,12-01 23:15,1.925437,1.9450000000000005,2.006340151939907,1.9682724
25,12-01 23:30,2.0234752,2.043,2.112806152125517,2.0778968
25,12-01 23:45,2.1194,2.138,2.2185396615878488,2.1762614
25,12-02 00:00,2.226975,2.235,2.3239568392364074,2.2752852
25,12-02 00:15,2.3306022,2.328,2.4291938197384497,2.37166
25,12-02 00:30,2.4328861,2.4230000000000005,2.5339546777817965,2.4637353
25,12-02 00:45,2.5295885,2.526,2.637436245057444,2.5516086
25,12-02 01:00,2.6196456,2.628000000000001,2.738331273659965,2.6368222
25,12-02 01:15,2.7115273,2.734,2.8349001018465017,2.7391572
25,12-02 01:30,2.80259,2.831,2.925093137436113,2.8332584
25,12-02 01:45,2.8790631,2.9239999999999995,3.0067027861767963,2.9169405
25,12-02 02:00,2.9507082,3.0059999999999993,3.0775237193669343,2.9940946
25,12-02 02:15,3.0024967,3.08,3.135503714004345,3.0554378
25,12-02 02:30,3.0491834,3.138,3.178872234117632,3.1058667
25,12-02 02:45,3.07671,3.182,3.2062390965591714,3.1412113
25,12-02 03:00,3.088351,3.207,3.2166599956638477,3.1654425
25,12-02 03:15,3.0842893,3.209,3.2096687708308407,3.1692123
25,12-02 03:30,3.0642073,3.187,3.18527820272077,3.1532946
25,12-02 03:45,3.0257876,3.152,3.1439523109478684,3.1153827
25,12-02 04:00,2.9703279,3.094,3.0865541848053453,3.064188
25,12-02 04:15,2.8946989,3.022,3.014274847392295,2.9904976
25,12-02 04:30,2.8031347,2.934,2.928550608449218,2.8967922
25,12-02 04:45,2.694006,2.834,2.830978467459752,2.7887385
25,12-02 05:00,2.57783,2.72,2.7232407146335684,2.665852
25,12-02 05:15,2.4561727,2.602,2.607049984476596,2.5279434
25,12-02 05:30,2.314654,2.474,2.4841239779305413,2.3738468
25,12-02 05:45,2.174576,2.3470000000000004,2.356194648920752,2.2242904
25,12-02 06:00,2.0333655,2.219,2.225050114836572,2.0656488
25,12-02 06:15,1.8967834,2.085,2.0926000414051527,1.9079815
25,12-02 06:30,1.7659992,1.953,1.9609483486087345,1.755995
25,12-02 06:45,1.6442941,1.819,1.8324523880123391,1.6112665
25,12-02 07:00,1.5300084,1.688,1.7097468426467335,1.4772389
25,12-02 07:15,1.376641,1.567,1.5957143094367217,1.2874361
25,12-02 07:30,1.3040608,1.457,1.4933925720216077,1.1787771
25,12-02 07:45,1.2514406,1.365,1.4058199120728463,1.0883878
25,12-02 08:00,1.2112199,1.288,1.3358323842325313,1.0177218
25,12-02 08:15,1.1967678,1.235,1.285838178989029,0.9754829
25,12-02 08:30,1.2002751,1.21,1.257601684096328,0.9565594
25,12-02 08:45,1.220955,1.21,1.2520717342113374,0.9629667
25,12-02 09:00,1.2470626,1.237,1.269283967686227,0.9900069
25,12-02 09:15,1.3132143,1.292,1.3083567741494408,1.0447787
25,12-02 09:30,1.3868105,1.367,1.367585692761549,1.118747
25,12-02 09:45,1.4827237,1.461,1.4446249880172128,1.2131072
25,12-02 10:00,1.5848112,1.564,1.536730564623256,1.3182201
25,12-02 10:15,1.694548,1.674,1.6410281242508151,1.4357708
25,12-02 10:30,1.8104985,1.798,1.7547665683177465,1.5635623
25,12-02 10:45,1.923494,1.915,1.8755198019636257,1.6929569
25,12-02 11:00,2.0558681,2.041,2.001309590628688,1.827733
25,12-02 11:15,2.1844707,2.166,2.130636179115266,1.9605604
25,12-02 11:30,2.3052435,2.294,2.26241919112418,2.0923488
25,12-02 11:45,2.4216862,2.417,2.395865895715422,2.2171364
25,12-02 12:00,2.5350995,2.542,2.5302947782716725,2.3369603
25,12-02 12:15,2.645324,2.667,2.664947652715857,2.4494364
25,12-02 12:30,2.7604132,2.7950000000000004,2.79882274967282,2.5657344
25,12-02 12:45,2.867038,2.929,2.9305551079861973,2.6682563
25,12-02 13:00,2.960621,3.063,3.058360715567418,2.7668066
25,12-02 13:15,3.0436614,3.19,3.1800493962758667,2.8586223
25,12-02 13:30,3.1013896,3.31,3.2931007917303687,2.9830046
25,12-02 13:45,3.1864126,3.423,3.3947896185118496,3.0673602
25,12-02 14:00,3.2600105,3.522,3.4823417336244376,3.145563
25,12-02 14:15,3.313569,3.607,3.553101655459188,3.2064123
25,12-02 14:30,3.349319,3.669,3.604694274558606,3.25625
25,12-02 14:45,3.363685,3.706,3.635167404970448,3.289022
25,12-02 15:00,3.3652232,3.712,3.6431063310819294,3.311706
25,12-02 15:15,3.3401017,3.692,3.627715409193837,3.3087413
25,12-02 15:30,3.3005433,3.638,3.588864550046309,3.2971258
25,12-02 15:45,3.2415283,3.559,3.527100027579676,3.2666402
25,12-02 16:00,3.1641073,3.4569999999999994,3.4436199406929187,3.2153704
25,12-02 16:15,3.0665562,3.329,3.3402155770716,3.1460302
25,12-02 16:30,2.956465,3.185,3.219181477909025,3.0613399
25,12-02 16:45,2.8290253,3.028,3.0831995000318937,2.9567902
25,12-02 17:00,2.6883082,2.863,2.935205485381812,2.8379054
25,12-02 17:15,2.5426583,2.697,2.778250457551988,2.7103088
25,12-02 17:30,2.387439,2.534,2.6153706240155103,2.5659118
25,12-02 17:45,2.2320623,2.376,2.4494808618598647,2.4162068
25,12-02 18:00,2.0697196,2.224,2.2833039179816166,2.2529597
25,12-02 18:15,1.9131602,2.073,2.119342273974238,2.0937366
25,12-02 18:30,1.7622526,1.931,1.959892169013838,1.9327596
25,12-02 18:45,1.6149309,1.788,1.8070908267579495,1.7753739
25,12-02 19:00,1.4850518,1.65,1.6629804481177346,1.6296751
25,12-02 19:15,1.3620383,1.517,1.5295678454149588,1.4888713
25,12-02 19:30,1.2545086,1.396,1.4088579849247518,1.3660754
25,12-02 19:45,1.1106969,1.285,1.302843937527188,1.2057223
25,12-02 20:00,1.0342466,1.1910000000000005,1.2134443420146968,1.1083759
25,12-02 20:15,0.9825558,1.1149999999999998,1.1423908608903364,1.0369806
25,12-02 20:30,0.94690996,1.059,1.0910801225126228,0.9836018
25,12-02 20:45,0.93325144,1.022,1.0604146638952956,0.95328677
25,12-02 21:00,0.9435947,1.011,1.050663013855298,0.94988847
25,12-02 21:15,0.97267795,1.022,1.0613688574287896,0.9687404
25,12-02 21:30,1.006405,1.058,1.0913327969304585,1.0044776
25,12-02 21:45,1.0735055,1.1149999999999998,1.1386785482466744,1.0680323
25,12-02 22:00,1.1442307,1.188,1.2010006809712752,1.1464659
25,12-02 22:15,1.2330033,1.27,1.2755760531578957,1.238798
25,12-02 22:30,1.3252769,1.359,1.3596089762347685,1.3382139
25,12-02 22:45,1.4165945,1.454,1.4504733634043756,1.4519087
25,12-02 23:00,1.5145949,1.552,1.5459150631894305,1.5683998
25,12-02 23:15,1.6070741,1.6449999999999998,1.6441844088381687,1.683647
25,12-02 23:30,1.711074,1.74,1.7440813257151104,1.8070953
25,12-02 23:45,1.8102032,1.835,1.844910666887913,1.9261031
25,12-03 00:00,1.9082642,1.925,1.9463608592300143,2.039882
25,12-03 00:15,1.9992514,2.016,2.04833138679179,2.1456118
25,12-03 00:30,2.093062,2.106,2.15074182991555,2.2525976
25,12-03 00:45,2.1862233,2.194,2.2533560746649983,2.3499548
25,12-03 01:00,2.2882416,2.283,2.3556500178126685,2.448683
25,12-03 01:15,2.3884356,2.371,2.4567410526347184,2.5414214
25,12-03 01:30,2.4839969,2.472,2.555385226285015,2.6290588
25,12-03 01:45,2.575045,2.574,2.650035743311721,2.711767
25,12-03 02:00,2.6512084,2.67,2.738946819691819,2.787446
25,12-03 02:15,2.7279444,2.767,2.820301474784101,2.8788452
25,12-03 02:30,2.802203,2.853,2.8923411586983607,2.9593709
25,12-03 02:45,2.8601887,2.93,2.9534786563659505,3.0276065
25,12-03 03:00,2.9175851,2.991,3.002382198895172,3.0868616
25,12-03 03:15,2.954979,3.039,3.0380262267375664,3.1293378
25,12-03 03:30,2.984109,3.067,3.059711003403542,3.159125
25,12-03 03:45,3.0001569,3.08,3.0670579525933004,3.1723871
25,12-03 04:00,2.9987636,3.066,3.059989478380284,3.1734061
25,12-03 04:15,2.9835813,3.031,3.0387013332207617,3.1549788
25,12-03 04:30,2.9536927,2.99,3.003633157931194,3.1174533
25,12-03 04:45,2.9074445,2.927,2.955439782779822,3.0592442
25,12-03 05:00,2.8471766,2.847,2.894963457993836,2.9882998
25,12-03 05:15,2.769548,2.7569999999999997,2.823206137479795,2.897207
25,12-03 05:30,2.6773374,2.654,2.74130148678322,2.7887244
25,12-03 05:45,2.5723972,2.545,2.650488050484864,2.6684158
25,12-03 06:00,2.4619691,2.431,2.5520870413839782,2.5359254
25,12-03 06:15,2.348632,2.321,2.4474894910868046,2.3921123
25,12-03 06:30,2.2203455,2.21,2.338157181423255,2.2360492
25,12-03 06:45,2.0931475,2.1,2.2256393733182667,2.086346
25,12-03 07:00,1.9678439,1.991,2.111603212745857,1.9305056
25,12-03 07:15,1.849441,1.877,1.9978707570259555,1.7792288
25,12-03 07:30,1.7362398,1.765,1.8864510736407247,1.6364449
25,12-03 07:45,1.6356664,1.658,1.779553353612991,1.5029953
25,12-03 08:00,1.5415041,1.559,1.6795675736556328,1.3827021
25,12-03 08:15,1.4090921,1.473,1.5890032746307536,1.2063689
25,12-03 08:30,1.361744,1.397,1.510384190719294,1.120001
25,12-03 08:45,1.330977,1.332,1.446105484436757,1.052932
25,12-03 09:00,1.3125845,1.293,1.398269255343765,1.0054297
25,12-03 09:15,1.3182213,1.267,1.3685208349212807,0.98750335
25,12-03 09:30,1.3382938,1.269,1.3579113494937074,0.9912348
25,12-03 09:45,1.3733524,1.3,1.366810052284358,1.0184618
25,12-03 10:00,1.4149935,1.348,1.3948830847725282,1.0652742
25,12-03 10:15,1.4890132,1.417,1.441144679738611,1.1368839
25,12-03 10:30,1.5711592,1.499,1.504074379883946,1.2244902
25,12-03 10:45,1.6705,1.595,1.581782138772016,1.3285617
25,12-03 11:00,1.7753502,1.694,1.6721945712430946,1.4407226
25,12-03 11:15,1.8883775,1.803,1.773232024360223,1.5628623
25,12-03 11:30,2.0052378,1.915,1.882948331309705,1.691759
25,12-03 11:45,2.1193566,2.028,1.999612643628914,1.8191172
25,12-03 12:00,2.2492936,2.137,2.121724176105245,1.9502373
25,12-03 12:15,2.3758647,2.253,2.2479636325010053,2.0782561
25,12-03 12:30,2.491853,2.366,2.37709685919128,2.2025712
25,12-03 12:45,2.6048346,2.475,2.5078546765419456,2.3195486
25,12-03 13:00,2.7124236,2.592,2.638816209707409,2.4311836
25,12-03 13:15,2.8146083,2.702,2.768320917598444,2.535875
25,12-03 13:30,2.916535,2.813,2.8944277344114853,2.6432471
25,12-03 13:45,3.008363,2.934,3.014929842120435,2.7361753
25,12-03 14:00,3.0841486,3.053,3.127422798836786,2.8249002
25,12-03 14:15,3.149021,3.1610000000000005,3.229414421872706,2.9064152
25,12-03 14:30,3.1819012,3.265,3.3184586123048336,3.0043457
25,12-03 14:45,3.2468514,3.352,3.3922931648931067,3.0797079
25,12-03 15:00,3.2966871,3.428,3.4489635832848218,3.146198
25,12-03 15:15,3.3272114,3.477,3.486919953060448,3.1953363
25,12-03 15:30,3.3393567,3.517,3.505080513099556,3.2337234
25,12-03 15:45,3.3304658,3.525,3.502862050309937,3.2540386
25,12-03 16:00,3.3083491,3.508,3.480182082251118,3.263667
25,12-03 16:15,3.2627404,3.456,3.437440191574104,3.249228
25,12-03 16:30,3.2030911,3.386,3.375485743962978,3.2247844
25,12-03 16:45,3.1267083,3.289,3.2955771424928013,3.182482
25,12-03 17:00,3.033698,3.178,3.1993349071370374,3.1208458
25,12-03 17:15,2.9233506,3.051,3.088688377664759,3.0421057
25,12-03 17:30,2.803496,2.91,2.9658147126329477,2.948766
25,12-03 17:45,2.671467,2.76,2.833069585194506,2.837886
25,12-03 18:00,2.5294416,2.61,2.6929112253229213,2.714069
25,12-03 18:15,2.3870609,2.457,2.547822494354141,2.582346
25,12-03 18:30,2.2375734,2.31,2.4002383895797035,2.4377656
25,12-03 18:45,2.0920014,2.165,2.252487491692705,2.2893732
25,12-03 19:00,1.9445491,2.023,2.106754743430326,2.130356
25,12-03 19:15,1.8039467,1.886,1.9650694746570787,1.9777354
25,12-03 19:30,1.67205,1.754,1.8293172355523384,1.824916
25,12-03 19:45,1.5449482,1.6229999999999998,1.7012681330283863,1.6792221
25,12-03 20:00,1.4357563,1.501,1.5826095332153542,1.5456648
25,12-03 20:15,1.3350946,1.388,1.4749685392505305,1.4204656
25,12-03 20:30,1.2490107,1.284,1.3799106942645885,1.313002
25,12-03 20:45,1.1175584,1.193,1.298906045090395,1.1579952
25,12-03 21:00,1.0552443,1.126,1.2332611846348136,1.0815023
25,12-03 21:15,1.0170325,1.073,1.1840247381354922,1.03004
25,12-03 21:30,0.99395555,1.037,1.151881903431203,0.99575883
25,12-03 21:45,0.99195284,1.025,1.1370590013522035,0.987681
25,12-03 22:00,1.0084963,1.041,1.1392600950315497,1.0027282
25,12-03 22:15,1.0450331,1.077,1.1576539153389147,1.0397513
25,12-03 22:30,1.0831102,1.128,1.1909210524764795,1.0914849
25,12-03 22:45,1.1498041,1.196,1.2373602307709493,1.168864
25,12-03 23:00,1.2192761,1.273,1.295040719436262,1.2585368
25,12-03 23:15,1.3030318,1.358,1.3619781322958562,1.3604932
25,12-03 23:30,1.3899369,1.444,1.4363052552756232,1.4678588
25,12-03 23:45,1.4757509,1.536,1.5164094535171262,1.586005
25,12-04 00:00,1.5674856,1.622,1.601013917066826,1.705899
25,12-04 00:15,1.6565732,1.712,1.6891903998198952,1.8234102
25,12-04 00:30,1.7527708,1.797,1.780304067160133,1.9469941
25,12-04 00:45,1.8477504,1.878,1.8739039864368423,2.0653481
25,12-04 01:00,1.9428257,1.962,1.9695829162645655,2.178678
25,12-04 01:15,2.0301108,2.047,2.0668352809064707,2.283902
25,12-04 01:30,2.1217768,2.131,2.164941615082267,2.3878598
25,12-04 01:45,2.2127519,2.21,2.262901502376636,2.484109
25,12-04 02:00,2.3098376,2.294,2.35942655420153,2.581719
25,12-04 02:15,2.406446,2.378,2.452992690940318,2.67041
25,12-04 02:30,2.4964418,2.457,2.541939446547461,2.7534904
25,12-04 02:45,2.5828865,2.532,2.624595599561,2.8307498
25,12-04 03:00,2.640682,2.603,2.699406820342824,2.90112
25,12-04 03:15,2.7078395,2.666,2.7650426071019267,2.9816594
25,12-04 03:30,2.7716057,2.724,2.8204658929913244,3.0501962
25,12-04 03:45,2.8187044,2.769,2.864957773001987,3.1045208
25,12-04 04:00,2.8681052,2.805,2.898099557912345,3.1480122
25,12-04 04:15,2.899236,2.827,2.919722653027594,3.1742795
25,12-04 04:30,2.9189754,2.834,2.9298419309053227,3.186883
25,12-04 04:45,2.9309263,2.828,2.928589420443829,3.1811948
25,12-04 05:00,2.9262123,2.806,2.9161624618950355,3.1630833
25,12-04 05:15,2.9089963,2.776,2.892795030045181,3.1263204
25,12-04 05:30,2.878063,2.735,2.85875428530235,3.0710585
25,12-04 05:45,2.8324168,2.6779999999999995,2.814358347429308,2.9963496
25,12-04 06:00,2.77518,2.613,2.760007196319383,2.9095633
25,12-04 06:15,2.7027357,2.534,2.696217252262734,2.8045504
25,12-04 06:30,2.6161814,2.447,2.623651563122698,2.684495
25,12-04 06:45,2.5204809,2.356,2.5431407941243087,2.555334
25,12-04 07:00,2.4188888,2.263,2.455694152245269,2.4161751
25,12-04 07:15,2.3149521,2.16,2.3625026595932237,2.2689934
25,12-04 07:30,2.199003,2.06,2.2649386911264773,2.1125739
25,12-04 07:45,2.0825248,1.958,2.1645550187405846,1.9647063
25,12-04 08:00,1.9685165,1.855,2.0630840500136767,1.8132368
25,12-04 08:15,1.8619028,1.756,1.9624343379171616,1.6696024
25,12-04 08:30,1.7587363,1.653,1.8646781455101191,1.537055
25,12-04 08:45,1.6691753,1.557,1.772022180605625,1.4152379
25,12-04 09:00,1.5846279,1.467,1.6867543798910676,1.3087939
25,12-04 09:15,1.4834803,1.385,1.6111631463118128,1.1506385
25,12-04 09:30,1.44989,1.323,1.5474311550058577,1.0846545
25,12-04 09:45,1.428558,1.271,1.497512401519138,1.0392902
25,12-04 10:00,1.4203755,1.243,1.4630070142221168,1.0123106
25,12-04 10:15,1.4327888,1.235,1.4450518272601218,1.015317
25,12-04 10:30,1.4589909,1.248,1.4442445799603838,1.0380609
25,12-04 10:45,1.4968787,1.285,1.4606155622362216,1.0828686
25,12-04 11:00,1.5453689,1.332,1.4936530745101528,1.144787
25,12-04 11:15,1.6181396,1.401,1.5423796368502949,1.2293466
25,12-04 11:30,1.7021583,1.483,1.6054664878508385,1.3267043
25,12-04 11:45,1.798495,1.576,1.681366606298926,1.4371436
25,12-04 12:00,1.9014022,1.675,1.768443029471395,1.5532821
25,12-04 12:15,2.0135584,1.782,1.8650705199034905,1.6774263
25,12-04 12:30,2.128696,1.887,1.9696944631263704,1.8051599
25,12-04 12:45,2.2411644,1.994,2.080840165018881,1.9293802
25,12-04 13:00,2.3660853,2.1,2.197076425354923,2.0564046
25,12-04 13:15,2.4878185,2.209,2.316947045149598,2.1793766
25,12-04 13:30,2.5964742,2.322,2.4388907486531104,2.2969668
25,12-04 13:45,2.7039673,2.424,2.5611723099306,2.406767
25,12-04 14:00,2.804054,2.524,2.681844996654547,2.5115476
25,12-04 14:15,2.8957083,2.623,2.798757546559356,2.609692
25,12-04 14:30,2.9828737,2.718,2.909609262902737,2.7096534
25,12-04 14:45,3.0585868,2.8,3.0120466220373983,2.7950504
25,12-04 15:00,3.1166282,2.876,3.103786372526949,2.8756223
25,12-04 15:15,3.1644006,2.952,3.1827451346570954,2.948556
25,12-04 15:30,3.1903906,3.01,3.247154934624059,3.0270066
25,12-04 15:45,3.2410138,3.055,3.2956479175064626,3.0949707
25,12-04 16:00,3.2744324,3.088,3.3273004912862096,3.1519694
25,12-04 16:15,3.2900367,3.096,3.341635635681779,3.1915016
25,12-04 16:30,3.288971,3.09,3.3385901050259355,3.2201016
25,12-04 16:45,3.2681305,3.066,3.3184589225601155,3.2302186
25,12-04 17:00,3.233993,3.027,3.281831844237501,3.2287002
25,12-04 17:15,3.182229,2.969,3.2295351348264205,3.204367
25,12-04 17:30,3.1151862,2.883,3.1625876875016465,3.169108
25,12-04 17:45,3.034419,2.784,3.0821746325097337,3.1165612
25,12-04 18:00,2.9384644,2.676,2.989635724125524,3.0458586
25,12-04 18:15,2.8277657,2.559,2.886461508817819,2.958577
25,12-04 18:30,2.7099385,2.434,2.7742886080729687,2.8577673
25,12-04 18:45,2.5837548,2.3030000000000004,2.654886552133579,2.7410984
25,12-04 19:00,2.4493923,2.172,2.5301319968632003,2.6125743
25,12-04 19:15,2.3162568,2.044,2.4019707249367115,2.4773138
25,12-04 19:30,2.1771286,1.915,2.2723720344124065,2.3323753
25,12-04 19:45,2.0442955,1.788,2.1432827571261286,2.1845539
25,12-04 20:00,1.9123383,1.663,2.016588440855803,2.0287237
25,12-04 20:15,1.7858007,1.54,1.894086963642076,1.8817058
25,12-04 20:30,1.6690524,1.412,1.7774758014892496,1.7354432
25,12-04 20:45,1.5566012,1.301,1.6683495584970316,1.599183
25,12-04 21:00,1.4600059,1.199,1.5682005159708752,1.4758611
25,12-04 21:15,1.3736422,1.101,1.47841324608716,1.3633643
25,12-04 21:30,1.3000759,1.013,1.4002454575150336,1.2686609
25,12-04 21:45,1.175248,0.94,1.3347910345367322,1.1266892
25,12-04 22:00,1.119168,0.879,1.2829269469114586,1.0687226
25,12-04 22:15,1.0848336,0.841,1.245251849248264,1.034954
25,12-04 22:30,1.0662636,0.824,1.2220289945411535,1.0173616
25,12-04 22:45,1.0664052,0.822,1.2131481537243407,1.0280207
25,12-04 23:00,1.0824358,0.8429999999999999,1.2181196525704068,1.0584346
25,12-04 23:15,1.1181113,0.881,1.2361084129465707,1.1102743
25,12-04 23:30,1.1550548,0.934,1.2660080308401227,1.1748891
25,12-04 23:45,1.2180116,1.0,1.3065461127707445,1.262843
25,12-05 00:00,1.2845572,1.068,1.3564044244787272,1.3609118
25,12-05 00:15,1.3628895,1.143,1.4143328298458815,1.4695283
25,12-05 00:30,1.4446656,1.213,1.4792357948795452,1.5822482
25,12-05 00:45,1.5271277,1.2950000000000002,1.5502147908834898,1.7029084
25,12-05 01:00,1.6153718,1.367,1.6265584548838017,1.8242946
25,12-05 01:15,1.7028569,1.444,1.7076830920880586,1.9423318
25,12-05 01:30,1.7955222,1.513,1.7930367702852228,2.0646713
25,12-05 01:45,1.8893213,1.578,1.8819884069225223,2.18137
25,12-05 02:00,1.9822944,1.639,1.9737269650136813,2.29303
25,12-05 02:15,2.0680647,1.701,2.067194278853203,2.396559
25,12-05 02:30,2.158662,1.765,2.1610682909736205,2.4969869
25,12-05 02:45,2.2474637,1.832,2.253802983072951,2.5912251
25,12-05 03:00,2.3395398,1.903,2.343719365348808,2.6864212
25,12-05 03:15,2.4318945,1.958,2.429131069080622,2.7704184
25,12-05 03:30,2.5157137,2.021,2.5084807273849665,2.8483384
25,12-05 03:45,2.5967214,2.077,2.5804611035314378,2.9195468
25,12-05 04:00,2.6474986,2.137,2.644098199659475,2.9826946
25,12-05 04:15,2.7081218,2.195,2.6987815933082486,3.0525336
25,12-05 04:30,2.7647188,2.249,2.744238263189453,3.1097248
25,12-05 04:45,2.8054223,2.289,2.7804576707674458,3.1510956
25,12-05 05:00,2.8489707,2.327,2.807585401986332,3.1805003
